cod_ue_id,desc_ue,distrito,area,desc_departamento,estadoinstitucion,Latitud,Longitud,distance_border_km,rank_border,prioridad_frontera
80880022,TUPAC KATARI,TAPACARI,RURAL,Cochabamba,Abierta,-17.706100463867188,-66.642578125,313.62474728192,8082,BAJA
71370029,GERMAN BUSCH DE TAURO,TOMAVE,RURAL,Potosi,Abierta,-20.082500457764,-66.04575347900402,313.64404904171147,8083,BAJA
70960048,PAPALOMA,MOROCHATA,RURAL,Cochabamba,Abierta,-17.013900756835938,-66.65298461914062,313.7037340871264,8084,BAJA
81220013,CHALLAPAMPA,CHALLAPATA,URBANO,Oruro,Abierta,-18.66613038248479,-66.62548987825778,313.7053052102827,8085,BAJA
80880005,CHAMBASE CHICO,TAPACARI,RURAL,Cochabamba,Abierta,-17.44300079345703,-66.64542388916016,313.77899579800004,8086,BAJA
71370064,TAURO,TOMAVE,RURAL,Potosi,Abierta,-20.080600738525,-66.04637908935501,313.85552578739686,8087,BAJA
80960031,CHAPISIRCA,AYOPAYA (C. VILLA DE INDEPENDENCIA),RURAL,Cochabamba,Abierta,-17.397800445557,-66.645210266113,313.87936873285867,8088,BAJA
70960106,SAN MIGUEL,MOROCHATA,RURAL,Cochabamba,Abierta,-16.703399658203125,-66.65531158447266,313.97122395307196,8089,BAJA
72210064,GALILEA,SAN BORJA,RURAL,Beni,Abierta,-14.876697675884444,-66.68089783191652,314.06216721239247,8090,BAJA
80440044,SAN MIGUEL DEL BAÑADO,MONTEAGUDO,RURAL,Chuquisaca,Abierta,-20.07869911193848,-63.8867416381836,314.06721485900823,8091,BAJA
71380032,VERA CRUZ,"CAIZA ""D""",RURAL,Potosi,Abierta,-20.078199386597,-65.52228546142601,314.1228442840218,8092,BAJA
80840017,JAMPATOCAYMA,BOLIVAR,RURAL,Cochabamba,Abierta,-18.037700653076,-66.632080078125,314.15121753016143,8093,BAJA
70420013,CHAUPI COCHA,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.07785459769501,-65.24205303192173,314.1612261845915,8094,BAJA
80880106,INCUYO,TAPACARI,RURAL,Cochabamba,Abierta,-17.568099975585938,-66.63948822021484,314.19292519203736,8095,BAJA
81170003,INKA ROCA,HUANUNI,RURAL,Oruro,Abierta,-18.271600723267,-66.62762451171898,314.20195491494366,8096,BAJA
80440021,FERNANDEZ,MONTEAGUDO,RURAL,Chuquisaca,Abierta,-20.07690048217773,-64.21880340576172,314.26743832397483,8097,BAJA
70960010,15 DE FEBRERO,MOROCHATA,RURAL,Cochabamba,Abierta,-16.794144423035757,-66.65104758739517,314.27603420923793,8098,BAJA
80960059,MOYAPAMPA,AYOPAYA (C. VILLA DE INDEPENDENCIA),RURAL,Cochabamba,Abierta,-17.348194723967705,-66.6417552232744,314.33152071637136,8099,BAJA
71370070,MARISCAL ANTONIO JOSE DE SUCRE,TOMAVE,RURAL,Potosi,Abierta,-20.076000213623,-66.12476348876999,314.3676562194874,8100,BAJA
70960096,WALLATA,MOROCHATA,RURAL,Cochabamba,Abierta,-17.21739959716797,-66.64240264892578,314.4860163630105,8101,BAJA
70930034,ADELA ZAMUDIO,TACOPAYA,RURAL,Cochabamba,Abierta,-17.899000167847,-66.63123321533203,314.48765860517307,8102,BAJA
80470044,VILLA ESPERANZA,AZURDUY,RURAL,Chuquisaca,Abierta,-20.073999404907227,-64.46009063720703,314.59038624572736,8103,BAJA
70420055,ORCKOYO,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.07374781729307,-65.21558779478073,314.6183929789351,8104,BAJA
80840049,PIRHUANI,BOLIVAR,RURAL,Cochabamba,Abierta,-18.056999206543,-66.62733459472702,314.61899117146567,8105,BAJA
80840009,CHAMPOJO,BOLIVAR,RURAL,Cochabamba,Abierta,-17.932035497828547,-66.62865960597958,314.70162018222453,8106,BAJA
70960074,CASA Y VINTO,MOROCHATA,RURAL,Cochabamba,Abierta,-16.86302134967076,-66.64521294832213,314.7833682799032,8107,BAJA
81380029,MOLINO PAMPA,PUNA (C. VILLA TALAVERA),RURAL,Potosi,Abierta,-20.07205057191981,-65.33716660737957,314.80733033388657,8108,BAJA
71370023,DOMINGO FAUSTINO SARMIENTO,TOMAVE,RURAL,Potosi,Abierta,-20.071599960327,-66.126953125,314.85749241639826,8109,BAJA
70420099,YAPUSIRI,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.0713005065918,-65.1319580078125,314.8908276062006,8110,BAJA
70960086,27 DE MAYO,MOROCHATA,RURAL,Cochabamba,Abierta,-17.2859159910565,-66.63717508316012,314.92490102249286,8111,BAJA
72210076,SANTA ELENA DEL MANIQUI,SAN BORJA,RURAL,Beni,Abierta,-14.840100288391112,-66.67308044433594,314.95659727582097,8112,BAJA
80880011,CHILLCA GRANDE,TAPACARI,RURAL,Cochabamba,Abierta,-17.59589958190918,-66.63054656982422,315.0934360677049,8113,BAJA
81220004,ANTACOLLO,CHALLAPATA,RURAL,Oruro,Abierta,-18.705900192261,-66.61143493652298,315.1136195483399,8114,BAJA
70960084,VISCAYNO,MOROCHATA,RURAL,Cochabamba,Abierta,-16.802200317382812,-66.6429214477539,315.128677907839,8115,BAJA
80440047,SAUCE MAYU,MONTEAGUDO,RURAL,Chuquisaca,Abierta,-20.069000244141,-63.963970184326,315.14689282222355,8116,BAJA
31920028,ALTO CAMIRI,CAMIRI,RURAL,Santa Cruz,Abierta,-20.068608,-63.52942100000001,315.1905574399997,8117,BAJA
80960035,CUESTA CUCHU,AYOPAYA (C. VILLA DE INDEPENDENCIA),RURAL,Cochabamba,Abierta,-17.39948965527266,-66.63261306285858,315.21462366587576,8118,BAJA
80880108,CHIARAQUE,TAPACARI,RURAL,Cochabamba,Abierta,-17.477399826049805,-66.63037109375,315.31806787584753,8119,BAJA
31920024,IMBOCHI,CAMIRI,RURAL,Santa Cruz,Abierta,-20.067339,-63.51319599999999,315.3318225199998,8120,BAJA
70930094,SAN ISIDRO,TACOPAYA,RURAL,Cochabamba,Abierta,-17.76259994506836,-66.62535858154297,315.35135866651837,8121,BAJA
71370059,TOMAS FRIAS DE TOMAVE,TOMAVE,RURAL,Potosi,Abierta,-20.066400527954,-66.53107452392601,315.4362932281607,8122,BAJA
71370001,EE.UU. DE AMERICA TOMAVE,TOMAVE,RURAL,Potosi,Abierta,-20.065900802612,-66.53063201904297,315.49192265323205,8123,BAJA
61470038,6 DE AGOSTO,LLALLAGUA,RURAL,Potosi,Abierta,-18.370100021362,-66.613243103027,315.5425036408759,8124,BAJA
80960032,CHAUPISUYO,AYOPAYA (C. VILLA DE INDEPENDENCIA),RURAL,Cochabamba,Abierta,-17.359699249268,-66.6298828125,315.5732347106541,8125,BAJA
72210136,LAS MINAS,SAN BORJA,RURAL,Beni,Abierta,-15.229000091552734,-66.66190338134766,315.5834538428714,8126,BAJA
61470035,SIVINGANI,LLALLAGUA,RURAL,Potosi,Abierta,-18.312000274658,-66.61373901367199,315.5961866876036,8127,BAJA
81920008,YAPUMBIA,LAGUNILLAS,RURAL,Santa Cruz,Abierta,-20.06439971923828,-63.63824081420898,315.65902325439436,8128,BAJA
71430036,QAQMIRI,VITICHI,RURAL,Potosi,Abierta,-20.064138981479584,-65.45837652683224,315.68804858169256,8129,BAJA
80880067,KUSILLIRI,TAPACARI,RURAL,Cochabamba,Abierta,-17.729854373498,-66.621959149838,315.76949328682684,8130,BAJA
80880091,SUCRE,TAPACARI,RURAL,Cochabamba,Abierta,-17.513500213623047,-66.625244140625,315.79972692210856,8131,BAJA
81220089,ELIZARDO PEREZ,CHALLAPATA,RURAL,Oruro,Abierta,-18.68231844157688,-66.60521125793446,315.81382145936897,8132,BAJA
70420037,JATUN CANCHA,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.0625,-64.64358520507812,315.8704999999998,8133,BAJA
81220047,RIO BLANCO,CHALLAPATA,RURAL,Oruro,Abierta,-18.894800186157,-66.60066223144497,315.89473526957175,8134,BAJA
70960039,LINDE,MOROCHATA,RURAL,Cochabamba,Abierta,-17.24370002746582,-66.62791442871094,315.9815849801632,8135,BAJA
80470022,SAN GERONIMO,AZURDUY,RURAL,Chuquisaca,Abierta,-20.060800552368164,-64.49057006835938,316.0596825103758,8136,BAJA
80470029,TABLANI,AZURDUY,RURAL,Chuquisaca,Abierta,-20.06008168710224,-64.56426608562487,316.13970659177846,8137,BAJA
70930007,JUAN MISAEL SARACHO,TACOPAYA,RURAL,Cochabamba,Abierta,-17.770099639893,-66.61733245849598,316.1889724357329,8138,BAJA
70960065,PARTE LIBRE,MOROCHATA,RURAL,Cochabamba,Abierta,-17.24810028076172,-66.62577819824219,316.20116288117083,8139,BAJA
70930011,NACIONES UNIDAS,TACOPAYA,RURAL,Cochabamba,Abierta,-17.865299224853516,-66.6151123046875,316.25539312107014,8140,BAJA
70960024,CHOQUECAMATA,MOROCHATA,RURAL,Cochabamba,Abierta,-16.83869934082,-66.63069152831997,316.3710586584568,8141,BAJA
80960110,PICHACANI,AYOPAYA (C. VILLA DE INDEPENDENCIA),RURAL,Cochabamba,Abierta,-17.359100341797,-66.622314453125,316.3784023199429,8142,BAJA
71370038,2 DE AGOSTO DE PUTUMA,TOMAVE,RURAL,Potosi,Abierta,-20.057600021362,-66.06242370605503,316.4159656219821,8143,BAJA
70930002,VICENTE DONOSO TORREZ,TACOPAYA,RURAL,Cochabamba,Abierta,-17.821300506592,-66.61425018310501,316.4249452430832,8144,BAJA
71420036,PUCHUPUCHU,CARIPUYO,RURAL,Potosi,Abierta,-18.147265037109,-66.60748499631899,316.5567520978611,8145,BAJA
71420016,LACAYA,CARIPUYO,RURAL,Potosi,Abierta,-18.115452729092684,-66.60794925689709,316.56519185340443,8146,BAJA
81960043,21 DE SEPTIEMBRE,SAN IGNACIO (C. SAN IGNACIO DE VELASCO),RURAL,Santa Cruz,Abierta,-16.152657680894926,-60.46088552474964,316.5942202239089,8147,BAJA
81940015,SANTA TERESITA,SAN JOSE (C. SAN JOSE DE CHIQUITOS),RURAL,Santa Cruz,Abierta,-17.949476098034854,-60.49095392227196,316.74771585380836,8148,BAJA
81380028,9 DE ABRIL DE VILLA NUEVA,PUNA (C. VILLA TALAVERA),RURAL,Potosi,Abierta,-20.05349663043204,-65.343962073326,316.87275510030514,8149,BAJA
82220075,HORIZONTE,RIBERALTA,RURAL,Beni,Abierta,-12.546600341796877,-66.27578735351562,316.8835500488284,8150,BAJA
81100019,SIPACA,SANTIAGO DE HUARI/SANTUARIO DE QUILLACAS,RURAL,Oruro,Abierta,-19.198799133301,-66.58542633056601,316.91834601012744,8151,BAJA
70960056,PULPERAS,MOROCHATA,RURAL,Cochabamba,Abierta,-17.169599533081055,-66.6201171875,316.93747025076,8152,BAJA
71370005,GERMAN BUSCH DE VILLA CONCEPCION,TOMAVE,RURAL,Potosi,Abierta,-20.043699264526,-66.56900787353499,316.97361995283205,8153,BAJA
80960081,VILACOTA,AYOPAYA (C. VILLA DE INDEPENDENCIA),RURAL,Cochabamba,Abierta,-17.381284614130863,-66.61551386118003,317.06255985137943,8154,BAJA
81380145,OTAVI,PUNA (C. VILLA TALAVERA),RURAL,Potosi,Abierta,-20.051783358443885,-65.33350992202713,317.0634765380266,8155,BAJA
80960002,ANGOSTURA,AYOPAYA (C. VILLA DE INDEPENDENCIA),RURAL,Cochabamba,Abierta,-17.328282552756946,-66.61591899395034,317.11118176792064,8156,BAJA
31920023,ISIPOTI,CAMIRI,URBANO,Santa Cruz,Abierta,-20.050826,-63.51768500000003,317.17004967999975,8157,BAJA
71420018,ELIZARDO PEREZ DE TANGA TANGA,CARIPUYO,RURAL,Potosi,Abierta,-18.089585301270187,-66.60262405872346,317.1754159971077,8158,BAJA
81380007,OTAVI SIMON BOLIVAR,PUNA (C. VILLA TALAVERA),RURAL,Potosi,Abierta,-20.050399780273,-65.333930969238,317.2174964600094,8159,BAJA
70420069,QHANAJA,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.050047333452284,-65.21610343456308,317.2567308400916,8160,BAJA
81380027,SUNCHU PAMPA,PUNA (C. VILLA TALAVERA),RURAL,Potosi,Abierta,-20.04967694450307,-65.37225610017794,317.2979625379181,8161,BAJA
70930008,6 DE AGOSTO,TACOPAYA,RURAL,Cochabamba,Abierta,-17.747499465942383,-66.60722351074219,317.30069193601184,8162,BAJA
31920021,16 DE MARZO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.049069778054303,-63.52934217453043,317.3655523069948,8163,BAJA
31920054,SIMON BOLIVAR,CAMIRI,URBANO,Santa Cruz,Abierta,-20.049069778054303,-63.52934217453043,317.3655523069948,8164,BAJA
70420065,PUCA CANCHA,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.048799514770508,-64.97274017333984,317.3956380157469,8165,BAJA
80470002,CIMIENTOS,AZURDUY,RURAL,Chuquisaca,Abierta,-20.048158687409384,-64.40668654441816,317.46697491758727,8166,BAJA
71370061,MCAL. AYACUCHO DE CARLOS MACHICAO,TOMAVE,RURAL,Potosi,Abierta,-19.698600769043,-66.57073974609398,317.4828854241797,8167,BAJA
71370067,SIMON RODRIGUEZ CARREÑO,TOMAVE,RURAL,Potosi,Abierta,-20.047500610352,-66.13338470459001,317.54023205561526,8168,BAJA
61470007,6 DE JUNIO,LLALLAGUA,URBANO,Potosi,Abierta,-18.424900054932,-66.59337615966797,317.5403588098574,8169,BAJA
81470026,JACHOJO,UNCIA,RURAL,Potosi,Abierta,-18.578100204468,-66.59053039550798,317.55665395469583,8170,BAJA
61470014,BOLIVIA,LLALLAGUA,URBANO,Potosi,Abierta,-18.424499511719,-66.593223571777,317.5572137165886,8171,BAJA
61470002,SIGLO XX,LLALLAGUA,URBANO,Potosi,Abierta,-18.424900054932,-66.59310913085903,317.56856068289,8172,BAJA
71370063,9 DE ABRIL DE PUNUTUMA,TOMAVE,RURAL,Potosi,Abierta,-20.047100067139,-66.13541412353499,317.5848205260865,8173,BAJA
61470006,POTOSI,LLALLAGUA,URBANO,Potosi,Abierta,-18.424100875854,-66.59295654296898,317.58615173418804,8174,BAJA
61470008,FRANZ TAMAYO,LLALLAGUA,URBANO,Potosi,Abierta,-18.424100875854,-66.59295654296898,317.58615173418804,8175,BAJA
70960057,JULIO ESPINOZA CANELAS,MOROCHATA,RURAL,Cochabamba,Abierta,-17.25129169098272,-66.61117911338766,317.7477531916944,8176,BAJA
70960031,KHOCHIPAMPA,MOROCHATA,RURAL,Cochabamba,Abierta,-17.16671753837703,-66.61248898506159,317.75373635413774,8177,BAJA
71380028,CALTAPI BAJO,"CAIZA ""D""",RURAL,Potosi,Abierta,-20.045499801636,-65.53193664550798,317.7629620818801,8178,BAJA
71420033,JANCO JANCO,CARIPUYO,RURAL,Potosi,Abierta,-18.17276163150508,-66.59550988674175,317.77712574852694,8179,BAJA
71380027,CLOVIS LANZA ENRIQUEZ,"CAIZA ""D""",RURAL,Potosi,Abierta,-20.045235170865592,-65.53200958927539,317.79242077924215,8180,BAJA
80440030,PALMARCITO,MONTEAGUDO,RURAL,Chuquisaca,Abierta,-20.04520034790039,-64.10401153564453,317.79629727172835,8181,BAJA
81220057,TOTORANI,CHALLAPATA,RURAL,Oruro,Abierta,-19.379899978638,-66.57365417480503,317.804175745566,8182,BAJA
31920044,ABEL ITURRALDE,CAMIRI,URBANO,Santa Cruz,Abierta,-20.04497778807051,-63.52144575119058,317.8210726319905,8183,BAJA
31920048,JOSE MANUEL APONTE,CAMIRI,URBANO,Santa Cruz,Abierta,-20.04497778807051,-63.52148866653482,317.8210726319905,8184,BAJA
31920050,21 DE DICIEMBRE,CAMIRI,URBANO,Santa Cruz,Abierta,-20.04497778807051,-63.52148866653482,317.8210726319905,8185,BAJA
81220023,CRUCE AGUAS CALIENTES,CHALLAPATA,RURAL,Oruro,Abierta,-18.746099472046,-66.58480072021501,317.846320728457,8186,BAJA
72210011,CAMPO BELLO,SAN BORJA,RURAL,Beni,Abierta,-14.787437499451675,-66.64681184291874,317.8605359742747,8187,BAJA
72210030,SAN ANTONIO,SAN BORJA,RURAL,Beni,Abierta,-14.787443327282425,-66.64681136608152,317.86057876302704,8188,BAJA
70960013,CHUTO ORKO,MOROCHATA,RURAL,Cochabamba,Abierta,-16.767900466918945,-66.6178207397461,317.8609907634537,8189,BAJA
71370025,FRANZ TAMAYO DE PELCA,TOMAVE,RURAL,Potosi,Abierta,-20.044599533081,-66.168174743652,317.86317997742276,8190,BAJA
72210113,MONTE ROSA,SAN BORJA,RURAL,Beni,Abierta,-14.787308223010433,-66.64667606353771,317.8753396470812,8191,BAJA
71370026,PECATAYA,TOMAVE,RURAL,Potosi,Abierta,-20.044300079346,-66.14585113525402,317.89651516720295,8192,BAJA
61470044,SIGLO XX AMERICA,LLALLAGUA,URBANO,Potosi,Abierta,-18.420900344849,-66.58914184570301,317.99495420868016,8193,BAJA
70960008,GILDARO ANTEZANA ROJAS,MOROCHATA,RURAL,Cochabamba,Abierta,-17.184499740600586,-66.6097640991211,318.0130495796998,8194,BAJA
31920022,CORDILLERA A,CAMIRI,URBANO,Santa Cruz,Abierta,-20.043053,-63.52731699999998,318.03534003999977,8195,BAJA
70960125,CHULLPAS,MOROCHATA,RURAL,Cochabamba,Abierta,-17.159943465598047,-66.60969787836075,318.062214335425,8196,BAJA
31920042,NIÑO JESUS,CAMIRI,URBANO,Santa Cruz,Abierta,-20.041722,-63.51854800000001,318.1835069599998,8197,BAJA
81470080,CONDORIRI,UNCIA,RURAL,Potosi,Abierta,-18.63699135481302,-66.58346234520354,318.1923363107563,8198,BAJA
70420085,TAMBILLOS,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.04159927368164,-65.27066040039062,318.1971688537596,8199,BAJA
81380008,EL MOLINO,PUNA (C. VILLA TALAVERA),RURAL,Potosi,Abierta,-20.041562685592893,-65.31161189079296,318.2012418397989,8200,BAJA
70960117,BAJO CHILLAVI,MOROCHATA,RURAL,Cochabamba,Abierta,-16.833099365234375,-66.61358642578125,318.2029678063467,8201,BAJA
70960073,TUIRUNI,MOROCHATA,RURAL,Cochabamba,Abierta,-17.12420082092285,-66.60890197753906,318.2080923435963,8202,BAJA
31920018,12 DE JULIO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.04150009155273,-63.53118515014648,318.2082098083498,8203,BAJA
31920019,ISAAC MALDONADO REQUE,CAMIRI,URBANO,Santa Cruz,Abierta,-20.04150009155273,-63.53118515014648,318.2082098083498,8204,BAJA
71420032,JAIME MENDOZA,CARIPUYO,RURAL,Potosi,Abierta,-18.214199066162,-66.590614318848,318.2192703070297,8205,BAJA
31920020,SAN ANTONIO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.041286,-63.53097100000002,318.2320424799999,8206,BAJA
31920016,GERMAN BUSCH,CAMIRI,URBANO,Santa Cruz,Abierta,-20.04109954834,-63.52197647094704,318.25279827879103,8207,BAJA
31920017,JULIO SANJINES,CAMIRI,URBANO,Santa Cruz,Abierta,-20.04109954834,-63.52197647094704,318.25279827879103,8208,BAJA
61470013,LLALLAGUA,LLALLAGUA,URBANO,Potosi,Abierta,-18.423700332642,-66.585990905762,318.32256245246424,8209,BAJA
70960009,CHORITOS,MOROCHATA,RURAL,Cochabamba,Abierta,-16.93280029296875,-66.61085510253906,318.325832130404,8210,BAJA
70930004,ANICETO ARCE,TACOPAYA,RURAL,Cochabamba,Abierta,-17.768600463867,-66.59703826904297,318.3430042958933,8211,BAJA
61470041,FALAUCANI,LLALLAGUA,RURAL,Potosi,Abierta,-18.312799453735,-66.58773040771501,318.34337735966267,8212,BAJA
61470003,JAIME MENDOZA,LLALLAGUA,URBANO,Potosi,Abierta,-18.42350006103516,-66.58570098876953,318.3535525215974,8213,BAJA
31920014,24 DE SEPTIEMBRE,CAMIRI,URBANO,Santa Cruz,Abierta,-20.040000915527,-63.52030944824202,318.3750980835343,8214,BAJA
31920013,EDUARDO ABAROA FRANZ TAMAYO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.040000915527,-63.52030944824202,318.3750980835343,8215,BAJA
31920015,27 DE MAYO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.040000915527,-63.52030944824202,318.3750980835343,8216,BAJA
72210119,CUCHISAMA,SAN BORJA,RURAL,Beni,Abierta,-15.523300170898438,-66.63169860839844,318.3777374716489,8217,BAJA
80840058,DON BOSCO,BOLIVAR,RURAL,Cochabamba,Abierta,-17.869465479909906,-66.59500122070314,318.378743482978,8218,BAJA
70420072,QHIRQIWISI,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.039499282836918,-65.13365173339844,318.43093983459414,8219,BAJA
31920003,OSCAR UNZAGA DE LA VEGA,CAMIRI,URBANO,Santa Cruz,Abierta,-20.039283,-63.51599599999997,318.4550164399997,8220,BAJA
70420021,COLLPA,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.03926362570827,-64.65350788831739,318.4571731861553,8221,BAJA
72210037,TIERRA SANTA,SAN BORJA,RURAL,Beni,Abierta,-14.898300170898438,-66.63970947265625,318.4616438576044,8222,BAJA
72210108,LOS MANGUITOS,SAN BORJA,RURAL,Beni,Abierta,-14.898204042616555,-66.63965988159134,318.46712090833114,8223,BAJA
31920001,GABRIEL RENE MORENO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.038799285889,-63.52223968505899,318.5088634948365,8224,BAJA
31920004,JUANA AZURDUY DE PADILLA,CAMIRI,URBANO,Santa Cruz,Abierta,-20.038799285889,-63.52223968505899,318.5088634948365,8225,BAJA
72210153,PUERTO BELÉN,SAN BORJA,RURAL,Beni,Abierta,-14.762334682291309,-66.64060950279237,318.5649214253743,8226,BAJA
61470004,CARLOS MEDINACELLI,LLALLAGUA,URBANO,Potosi,Abierta,-18.424100875854,-66.58361816406199,318.57241610411984,8227,BAJA
61470050,MCAL. SUCRE,LLALLAGUA,URBANO,Potosi,Abierta,-18.424100875854,-66.58361816406199,318.57241610411984,8228,BAJA
80840055,YAPUMA,BOLIVAR,RURAL,Cochabamba,Abierta,-17.99950157309041,-66.59095227718342,318.5736316219651,8229,BAJA
61470001,LITORAL,LLALLAGUA,URBANO,Potosi,Abierta,-18.42365437711184,-66.58345699310304,318.59026507169403,8230,BAJA
61470059,TOMAS FRIAS,LLALLAGUA,URBANO,Potosi,Abierta,-18.42724241468495,-66.58334434032487,318.5955159528839,8231,BAJA
70930016,CARLOS MONTENEGRO,TACOPAYA,RURAL,Cochabamba,Abierta,-17.81599998474121,-66.59383392333984,318.59810100351575,8232,BAJA
82160024,SAN BORJA,MAGDALENA/ BAURES/ HUACARAJE,RURAL,Beni,Abierta,-12.562074452524932,-64.27451758345035,318.6061280550755,8233,BAJA
82160085,NUEVA BREMA,MAGDALENA/ BAURES/ HUACARAJE,RURAL,Beni,Abierta,-12.562079688524197,-64.27452294786832,318.60671092651364,8234,BAJA
31920006,GRACIELA CORTEZ DE DELGADILLO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.037900924683,-63.52133560180698,318.60886906428817,8235,BAJA
82200024,LAS ABRAS,SANTA ANA/ EXALTACION,RURAL,Beni,Abierta,-12.56210586851652,-65.43636469801334,318.60962528325905,8236,BAJA
71420030,KOAKOANI,CARIPUYO,RURAL,Potosi,Abierta,-18.12847194500121,-66.58805787563324,318.64604403934953,8237,BAJA
80880041,LOROCACHI,TAPACARI,RURAL,Cochabamba,Abierta,-17.42099952697754,-66.59973907470703,318.66918999581264,8238,BAJA
31920007,MAYOR JOSE AGUSTIN CASTRILLO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.037305,-63.52075000000002,318.6752073999998,8239,BAJA
31920008,FLORA CHAVEZ NAVARRO,CAMIRI,URBANO,Santa Cruz,Abierta,-20.037305,-63.52075000000002,318.6752073999998,8240,BAJA
31920009,GREGORIO REYNOLDS,CAMIRI,URBANO,Santa Cruz,Abierta,-20.037305,-63.52075000000002,318.6752073999998,8241,BAJA
61470042,1RO. DE MAYO A,LLALLAGUA,URBANO,Potosi,Abierta,-18.420700073242,-66.58266448974598,318.67943797642687,8242,BAJA
61470054,NÚCLEO TECNOLÓGICO PRODUCTIVO 1RO DE MAYO LLALLAGUA,LLALLAGUA,URBANO,Potosi,Abierta,-18.420700073242,-66.58266448974598,318.67943797642687,8243,BAJA
61470011,1RO. DE MAYO B,LLALLAGUA,URBANO,Potosi,Abierta,-18.420700073242,-66.58266448974598,318.67943797642687,8244,BAJA
61470012,1RO. DE MAYO C,LLALLAGUA,URBANO,Potosi,Abierta,-18.420700073242,-66.58266448974598,318.67943797642687,8245,BAJA
70960085,HUAJCHAMAYU,MOROCHATA,RURAL,Cochabamba,Abierta,-16.775699615478516,-66.60967254638672,318.71640539028476,8246,BAJA
31920011,HUGO ARTEAGA,CAMIRI,URBANO,Santa Cruz,Abierta,-20.035999298096,-63.51500320434599,318.8205581359529,8247,BAJA
80840001,AQUERANA,BOLIVAR,RURAL,Cochabamba,Abierta,-18.069099426269,-66.58681488037098,318.885525409064,8248,BAJA
61470051,JESUS NAZARENO,LLALLAGUA,URBANO,Potosi,Abierta,-18.42440032959,-66.58059692382801,318.8909464245226,8249,BAJA
80880105,CHUÑUCHUÑUNI,TAPACARI,RURAL,Cochabamba,Abierta,-17.7007999420166,-66.59297943115234,318.89394060392794,8250,BAJA
80880012,CHIVIRRANCHO,TAPACARI,RURAL,Cochabamba,Abierta,-17.43670082092285,-66.59733581542969,318.8970133818105,8251,BAJA
70960114,SIMON BOLIVAR,MOROCHATA,RURAL,Cochabamba,Abierta,-17.256799697875977,-66.60020446777344,318.9049687067625,8252,BAJA
70930019,JUAN JOSE TORREZ GONZALES,TACOPAYA,RURAL,Cochabamba,Abierta,-17.873899459839,-66.58948516845703,318.95520853473056,8253,BAJA
70960103,PABLO CUEVA,MOROCHATA,RURAL,Cochabamba,Abierta,-16.903499603271484,-66.60530090332031,318.96693222744847,8254,BAJA
81470019,MARACA,UNCIA,RURAL,Potosi,Abierta,-18.4879221159469,-66.57873092850116,318.9699772589642,8255,BAJA
81470016,CALAZAYA,UNCIA,RURAL,Potosi,Abierta,-18.481865264912702,-66.57855390270618,318.9999399062892,8256,BAJA
81470004,EDUARDO ABAROA,UNCIA,RURAL,Potosi,Abierta,-18.472299575806,-66.578407287598,319.0332168466515,8257,BAJA
70420025,CRUZ MAYU,SAN LUCAS,RURAL,Chuquisaca,Abierta,-20.033932359220103,-64.87018483877227,319.050649771618,8258,BAJA
71380010,JARI,"CAIZA ""D""",RURAL,Potosi,Abierta,-20.03380012512207,-65.66029357910156,319.06537007141094,8259,BAJA
72210138,CAMPANA,SAN BORJA,RURAL,Beni,Abierta,-15.208600044250488,-66.62972259521484,319.0709236317546,8260,BAJA
72210110,PINAR DEL RIO,SAN BORJA,RURAL,Beni,Abierta,-14.818310007704843,-66.63495898246754,319.09085546360944,8261,BAJA
61470015,MARTIN CARDENAS,LLALLAGUA,URBANO,Potosi,Abierta,-18.42580953347887,-66.57862632234946,319.0964547417423,8262,BAJA
70930033,EDUARDO ABAROA,TACOPAYA,RURAL,Cochabamba,Abierta,-17.9031,-66.58749999999998,319.1130335064089,8263,BAJA
31920010,SAN FRANCISCO DE ASIS,CAMIRI,URBANO,Santa Cruz,Abierta,-20.033000946045,-63.52493286132801,319.15433468627043,8264,BAJA
80470040,LAGUNILLAS,AZURDUY,RURAL,Chuquisaca,Abierta,-20.03260040283203,-64.51924896240234,319.1989231567381,8265,BAJA
71370004,FRANZ TAMAYO DE EL ASIENTO,TOMAVE,RURAL,Potosi,Abierta,-20.01253604646035,-66.54819494485855,319.2134671931215,8266,BAJA
81470032,HUACUTA A,UNCIA,RURAL,Potosi,Abierta,-18.59618933653123,-66.57406120260623,319.26057107842377,8267,BAJA
